

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     3421        1:?   1:lncRNA       0.879 
     3422        1:?   1:lncRNA       0.904 
     3423        1:?   1:lncRNA       0.834 
     3424        1:?   1:lncRNA       0.904 
     3425        1:?   1:lncRNA       0.834 
     3426        1:?   1:lncRNA       0.879 
     3427        1:?   1:lncRNA       0.904 
     3428        1:?   1:lncRNA       0.879 
     3429        1:?   1:lncRNA       0.879 
     3430        1:?   1:lncRNA       0.879 
     3431        1:?   1:lncRNA       0.904 
     3432        1:?   1:lncRNA       0.904 
     3433        1:?   1:lncRNA       0.834 
     3434        1:?   1:lncRNA       0.879 
     3435        1:?   1:lncRNA       0.904 
     3436        1:?   1:lncRNA       0.879 
     3437        1:?   1:lncRNA       0.904 
     3438        1:?   1:lncRNA       0.904 
     3439        1:?   1:lncRNA       0.879 
     3440        1:?   1:lncRNA       0.904 
     3441        1:?   1:lncRNA       0.834 
     3442        1:?   1:lncRNA       0.879 
     3443        1:?   1:lncRNA       0.834 
     3444        1:?   1:lncRNA       0.904 
     3445        1:?   1:lncRNA       0.904 
     3446        1:?   1:lncRNA       0.834 
     3447        1:?   1:lncRNA       0.879 
     3448        1:?   1:lncRNA       0.879 
     3449        1:?   1:lncRNA       0.879 
     3450        1:?   1:lncRNA       0.904 
     3451        1:?   1:lncRNA       0.879 
     3452        1:?   1:lncRNA       0.834 
     3453        1:?   1:lncRNA       0.834 
     3454        1:?   1:lncRNA       0.904 
     3455        1:?   1:lncRNA       0.879 
     3456        1:?   1:lncRNA       0.904 
     3457        1:?   1:lncRNA       0.904 
     3458        1:?   1:lncRNA       0.904 
     3459        1:?   1:lncRNA       0.879 
     3460        1:?   1:lncRNA       0.904 
     3461        1:?   1:lncRNA       0.879 
     3462        1:?   1:lncRNA       0.834 
     3463        1:?   1:lncRNA       0.904 
     3464        1:?   1:lncRNA       0.904 
     3465        1:?   1:lncRNA       0.904 
     3466        1:?   1:lncRNA       0.834 
     3467        1:?   1:lncRNA       0.834 
     3468        1:?   1:lncRNA       0.879 
     3469        1:?   1:lncRNA       0.879 
     3470        1:?   1:lncRNA       0.879 
     3471        1:?   1:lncRNA       0.879 
     3472        1:?   1:lncRNA       0.904 
     3473        1:?   1:lncRNA       0.834 
     3474        1:?   1:lncRNA       0.879 
     3475        1:?   1:lncRNA       0.879 
     3476        1:?   1:lncRNA       0.904 
     3477        1:?   1:lncRNA       0.904 
     3478        1:?   1:lncRNA       0.879 
     3479        1:?   1:lncRNA       0.834 
     3480        1:?   1:lncRNA       0.904 
     3481        1:?   1:lncRNA       0.904 
     3482        1:?   1:lncRNA       0.834 
     3483        1:?   1:lncRNA       0.879 
     3484        1:?   1:lncRNA       0.834 
     3485        1:?   1:lncRNA       0.879 
     3486        1:?   1:lncRNA       0.879 
     3487        1:?   1:lncRNA       0.904 
     3488        1:?   1:lncRNA       0.904 
     3489        1:?   1:lncRNA       0.834 
     3490        1:?   1:lncRNA       0.879 
     3491        1:?   1:lncRNA       0.834 
     3492        1:?   1:lncRNA       0.834 
     3493        1:?   1:lncRNA       0.834 
     3494        1:?   1:lncRNA       0.904 
     3495        1:?   1:lncRNA       0.879 
     3496        1:?   1:lncRNA       0.904 
     3497        1:?   1:lncRNA       0.879 
     3498        1:?   1:lncRNA       0.904 
     3499        1:?   1:lncRNA       0.904 
     3500        1:?   1:lncRNA       0.834 
     3501        1:?   1:lncRNA       0.879 
     3502        1:?   1:lncRNA       0.879 
     3503        1:?   1:lncRNA       0.879 
     3504        1:?   1:lncRNA       0.879 
     3505        1:?   1:lncRNA       0.879 
     3506        1:?   1:lncRNA       0.879 
     3507        1:?   1:lncRNA       0.904 
     3508        1:?   1:lncRNA       0.834 
     3509        1:?   1:lncRNA       0.879 
     3510        1:?   1:lncRNA       0.834 
     3511        1:?   1:lncRNA       0.879 
     3512        1:?   1:lncRNA       0.904 
     3513        1:?   1:lncRNA       0.834 
     3514        1:?   1:lncRNA       0.879 
     3515        1:?   1:lncRNA       0.904 
     3516        1:?   1:lncRNA       0.834 
     3517        1:?   1:lncRNA       0.904 
     3518        1:?   1:lncRNA       0.904 
     3519        1:?   1:lncRNA       0.904 
     3520        1:?   1:lncRNA       0.834 
     3521        1:?   1:lncRNA       0.834 
     3522        1:?   1:lncRNA       0.879 
     3523        1:?   1:lncRNA       0.879 
     3524        1:?   1:lncRNA       0.879 
     3525        1:?     2:mRNA       0.714 
     3526        1:?   1:lncRNA       0.879 
     3527        1:?   1:lncRNA       0.879 
     3528        1:?   1:lncRNA       0.904 
     3529        1:?   1:lncRNA       0.834 
     3530        1:?   1:lncRNA       0.879 
     3531        1:?   1:lncRNA       0.879 
     3532        1:?   1:lncRNA       0.834 
     3533        1:?   1:lncRNA       0.834 
     3534        1:?   1:lncRNA       0.834 
     3535        1:?   1:lncRNA       0.879 
     3536        1:?   1:lncRNA       0.834 
     3537        1:?   1:lncRNA       0.879 
     3538        1:?   1:lncRNA       0.904 
     3539        1:?   1:lncRNA       0.879 
     3540        1:?   1:lncRNA       0.879 
     3541        1:?   1:lncRNA       0.834 
     3542        1:?   1:lncRNA       0.904 
     3543        1:?   1:lncRNA       0.834 
     3544        1:?   1:lncRNA       0.834 
     3545        1:?   1:lncRNA       0.879 
     3546        1:?   1:lncRNA       0.834 
     3547        1:?   1:lncRNA       0.879 
     3548        1:?   1:lncRNA       0.834 
     3549        1:?   1:lncRNA       0.904 
     3550        1:?   1:lncRNA       0.879 
     3551        1:?   1:lncRNA       0.879 
     3552        1:?   1:lncRNA       0.879 
     3553        1:?   1:lncRNA       0.879 
     3554        1:?   1:lncRNA       0.904 
     3555        1:?   1:lncRNA       0.879 
     3556        1:?   1:lncRNA       0.879 
     3557        1:?   1:lncRNA       0.904 
     3558        1:?   1:lncRNA       0.879 
     3559        1:?   1:lncRNA       0.879 
     3560        1:?   1:lncRNA       0.879 
     3561        1:?   1:lncRNA       0.904 
     3562        1:?   1:lncRNA       0.879 
     3563        1:?   1:lncRNA       0.879 
     3564        1:?   1:lncRNA       0.904 
     3565        1:?   1:lncRNA       0.904 
     3566        1:?   1:lncRNA       0.879 
     3567        1:?   1:lncRNA       0.879 
     3568        1:?   1:lncRNA       0.886 
     3569        1:?   1:lncRNA       0.904 
     3570        1:?   1:lncRNA       0.879 
     3571        1:?   1:lncRNA       0.904 
     3572        1:?   1:lncRNA       0.879 
     3573        1:?   1:lncRNA       0.879 
     3574        1:?   1:lncRNA       0.904 
     3575        1:?   1:lncRNA       0.904 
     3576        1:?   1:lncRNA       0.879 
     3577        1:?   1:lncRNA       0.879 
     3578        1:?   1:lncRNA       0.879 
     3579        1:?   1:lncRNA       0.879 
     3580        1:?   1:lncRNA       0.879 
     3581        1:?   1:lncRNA       0.904 
     3582        1:?   1:lncRNA       0.904 
     3583        1:?   1:lncRNA       0.834 
     3584        1:?   1:lncRNA       0.879 
     3585        1:?   1:lncRNA       0.904 
     3586        1:?   1:lncRNA       0.879 
     3587        1:?   1:lncRNA       0.879 
     3588        1:?   1:lncRNA       0.904 
     3589        1:?   1:lncRNA       0.904 
     3590        1:?   1:lncRNA       0.879 
     3591        1:?   1:lncRNA       0.904 
     3592        1:?   1:lncRNA       0.834 
     3593        1:?   1:lncRNA       0.879 
     3594        1:?   1:lncRNA       0.879 
     3595        1:?   1:lncRNA       0.834 
     3596        1:?   1:lncRNA       0.879 
     3597        1:?   1:lncRNA       0.904 
     3598        1:?   1:lncRNA       0.879 
     3599        1:?   1:lncRNA       0.904 
     3600        1:?   1:lncRNA       0.879 
     3601        1:?   1:lncRNA       0.904 
     3602        1:?   1:lncRNA       0.879 
     3603        1:?   1:lncRNA       0.879 
     3604        1:?   1:lncRNA       0.879 
     3605        1:?   1:lncRNA       0.834 
     3606        1:?   1:lncRNA       0.879 
     3607        1:?   1:lncRNA       0.879 
     3608        1:?   1:lncRNA       0.834 
     3609        1:?   1:lncRNA       0.904 
     3610        1:?   1:lncRNA       0.904 
     3611        1:?   1:lncRNA       0.879 
     3612        1:?   1:lncRNA       0.879 
     3613        1:?   1:lncRNA       0.879 
     3614        1:?   1:lncRNA       0.879 
     3615        1:?   1:lncRNA       0.879 
     3616        1:?   1:lncRNA       0.834 
     3617        1:?   1:lncRNA       0.879 
     3618        1:?   1:lncRNA       0.834 
     3619        1:?   1:lncRNA       0.834 
     3620        1:?   1:lncRNA       0.879 
     3621        1:?   1:lncRNA       0.879 
     3622        1:?   1:lncRNA       0.834 
     3623        1:?   1:lncRNA       0.879 
     3624        1:?   1:lncRNA       0.904 
     3625        1:?   1:lncRNA       0.834 
     3626        1:?   1:lncRNA       0.904 
     3627        1:?   1:lncRNA       0.879 
     3628        1:?   1:lncRNA       0.879 
     3629        1:?   1:lncRNA       0.879 
     3630        1:?   1:lncRNA       0.904 
     3631        1:?   1:lncRNA       0.834 
     3632        1:?   1:lncRNA       0.904 
     3633        1:?   1:lncRNA       0.834 
     3634        1:?   1:lncRNA       0.904 
     3635        1:?   1:lncRNA       0.879 
     3636        1:?   1:lncRNA       0.834 
     3637        1:?   1:lncRNA       0.879 
     3638        1:?   1:lncRNA       0.879 
     3639        1:?   1:lncRNA       0.904 
     3640        1:?   1:lncRNA       0.904 
     3641        1:?   1:lncRNA       0.904 
     3642        1:?   1:lncRNA       0.834 
     3643        1:?   1:lncRNA       0.904 
     3644        1:?   1:lncRNA       0.904 
     3645        1:?   1:lncRNA       0.879 
     3646        1:?   1:lncRNA       0.879 
     3647        1:?   1:lncRNA       0.834 
     3648        1:?   1:lncRNA       0.879 
     3649        1:?   1:lncRNA       0.834 
     3650        1:?   1:lncRNA       0.879 
     3651        1:?   1:lncRNA       0.834 
     3652        1:?   1:lncRNA       0.879 
     3653        1:?   1:lncRNA       0.834 
     3654        1:?   1:lncRNA       0.879 
     3655        1:?   1:lncRNA       0.834 
     3656        1:?   1:lncRNA       0.834 
     3657        1:?   1:lncRNA       0.904 
     3658        1:?   1:lncRNA       0.904 
     3659        1:?   1:lncRNA       0.904 
     3660        1:?   1:lncRNA       0.834 
     3661        1:?   1:lncRNA       0.834 
     3662        1:?   1:lncRNA       0.904 
     3663        1:?   1:lncRNA       0.879 
     3664        1:?   1:lncRNA       0.879 
     3665        1:?   1:lncRNA       0.904 
     3666        1:?   1:lncRNA       0.904 
     3667        1:?   1:lncRNA       0.834 
     3668        1:?   1:lncRNA       0.879 
     3669        1:?   1:lncRNA       0.904 
     3670        1:?   1:lncRNA       0.879 
     3671        1:?   1:lncRNA       0.834 
     3672        1:?   1:lncRNA       0.834 
     3673        1:?   1:lncRNA       0.904 
     3674        1:?   1:lncRNA       0.879 
     3675        1:?   1:lncRNA       0.879 
     3676        1:?   1:lncRNA       0.834 
     3677        1:?   1:lncRNA       0.904 
     3678        1:?   1:lncRNA       0.879 
     3679        1:?   1:lncRNA       0.904 
     3680        1:?   1:lncRNA       0.879 
     3681        1:?   1:lncRNA       0.879 
     3682        1:?   1:lncRNA       0.904 
     3683        1:?   1:lncRNA       0.879 
     3684        1:?   1:lncRNA       0.879 
     3685        1:?   1:lncRNA       0.904 
     3686        1:?   1:lncRNA       0.904 
     3687        1:?   1:lncRNA       0.879 
     3688        1:?   1:lncRNA       0.879 
     3689        1:?   1:lncRNA       0.904 
     3690        1:?   1:lncRNA       0.879 
     3691        1:?   1:lncRNA       0.834 
     3692        1:?   1:lncRNA       0.879 
     3693        1:?   1:lncRNA       0.879 
     3694        1:?   1:lncRNA       0.879 
     3695        1:?   1:lncRNA       0.834 
     3696        1:?   1:lncRNA       0.879 
     3697        1:?   1:lncRNA       0.886 
     3698        1:?   1:lncRNA       0.879 
     3699        1:?   1:lncRNA       0.879 
     3700        1:?   1:lncRNA       0.879 
     3701        1:?   1:lncRNA       0.879 
     3702        1:?   1:lncRNA       0.879 
     3703        1:?   1:lncRNA       0.904 
     3704        1:?   1:lncRNA       0.834 
     3705        1:?   1:lncRNA       0.879 
     3706        1:?   1:lncRNA       0.904 
     3707        1:?   1:lncRNA       0.904 
     3708        1:?   1:lncRNA       0.904 
     3709        1:?   1:lncRNA       0.834 
     3710        1:?   1:lncRNA       0.879 
     3711        1:?   1:lncRNA       0.834 
     3712        1:?   1:lncRNA       0.879 
     3713        1:?   1:lncRNA       0.904 
     3714        1:?   1:lncRNA       0.879 
     3715        1:?   1:lncRNA       0.879 
     3716        1:?   1:lncRNA       0.879 
     3717        1:?   1:lncRNA       0.904 
     3718        1:?   1:lncRNA       0.879 
     3719        1:?   1:lncRNA       0.904 
     3720        1:?   1:lncRNA       0.879 
     3721        1:?   1:lncRNA       0.834 
     3722        1:?   1:lncRNA       0.879 
     3723        1:?   1:lncRNA       0.879 
     3724        1:?   1:lncRNA       0.879 
     3725        1:?   1:lncRNA       0.879 
     3726        1:?   1:lncRNA       0.879 
     3727        1:?   1:lncRNA       0.879 
     3728        1:?   1:lncRNA       0.904 
     3729        1:?   1:lncRNA       0.904 
     3730        1:?   1:lncRNA       0.904 
     3731        1:?   1:lncRNA       0.879 
     3732        1:?   1:lncRNA       0.879 
     3733        1:?   1:lncRNA       0.879 
     3734        1:?   1:lncRNA       0.834 
     3735        1:?   1:lncRNA       0.879 
     3736        1:?   1:lncRNA       0.879 
     3737        1:?   1:lncRNA       0.879 
     3738        1:?   1:lncRNA       0.879 
     3739        1:?   1:lncRNA       0.879 
     3740        1:?   1:lncRNA       0.879 
     3741        1:?   1:lncRNA       0.879 
     3742        1:?   1:lncRNA       0.834 
     3743        1:?   1:lncRNA       0.879 
     3744        1:?   1:lncRNA       0.879 
     3745        1:?   1:lncRNA       0.834 
     3746        1:?   1:lncRNA       0.834 
     3747        1:?   1:lncRNA       0.904 
     3748        1:?   1:lncRNA       0.879 
     3749        1:?   1:lncRNA       0.879 
     3750        1:?   1:lncRNA       0.879 
     3751        1:?   1:lncRNA       0.904 
     3752        1:?   1:lncRNA       0.879 
     3753        1:?   1:lncRNA       0.834 
     3754        1:?   1:lncRNA       0.904 
     3755        1:?   1:lncRNA       0.879 
     3756        1:?   1:lncRNA       0.879 
     3757        1:?   1:lncRNA       0.904 
     3758        1:?   1:lncRNA       0.904 
     3759        1:?   1:lncRNA       0.904 
     3760        1:?   1:lncRNA       0.879 
     3761        1:?   1:lncRNA       0.879 
     3762        1:?   1:lncRNA       0.904 
     3763        1:?   1:lncRNA       0.879 
     3764        1:?   1:lncRNA       0.879 
     3765        1:?   1:lncRNA       0.879 
     3766        1:?   1:lncRNA       0.834 
     3767        1:?   1:lncRNA       0.834 
     3768        1:?   1:lncRNA       0.879 
     3769        1:?   1:lncRNA       0.904 
     3770        1:?   1:lncRNA       0.834 
     3771        1:?   1:lncRNA       0.904 
     3772        1:?   1:lncRNA       0.879 
     3773        1:?   1:lncRNA       0.879 
     3774        1:?   1:lncRNA       0.879 
     3775        1:?   1:lncRNA       0.879 
     3776        1:?   1:lncRNA       0.879 
     3777        1:?   1:lncRNA       0.834 
     3778        1:?   1:lncRNA       0.879 
     3779        1:?   1:lncRNA       0.879 
     3780        1:?   1:lncRNA       0.834 
     3781        1:?   1:lncRNA       0.879 
     3782        1:?   1:lncRNA       0.834 
     3783        1:?   1:lncRNA       0.834 
     3784        1:?   1:lncRNA       0.904 
     3785        1:?   1:lncRNA       0.879 
     3786        1:?   1:lncRNA       0.904 
     3787        1:?   1:lncRNA       0.904 
     3788        1:?   1:lncRNA       0.904 
     3789        1:?   1:lncRNA       0.879 
     3790        1:?   1:lncRNA       0.879 
     3791        1:?   1:lncRNA       0.879 
     3792        1:?   1:lncRNA       0.834 
     3793        1:?   1:lncRNA       0.879 
     3794        1:?   1:lncRNA       0.904 
     3795        1:?   1:lncRNA       0.904 
     3796        1:?   1:lncRNA       0.904 
     3797        1:?   1:lncRNA       0.904 
     3798        1:?   1:lncRNA       0.834 
     3799        1:?   1:lncRNA       0.834 
     3800        1:?   1:lncRNA       0.879 
     3801        1:?   1:lncRNA       0.879 
     3802        1:?   1:lncRNA       0.904 
     3803        1:?   1:lncRNA       0.904 
     3804        1:?   1:lncRNA       0.879 
     3805        1:?   1:lncRNA       0.904 
     3806        1:?   1:lncRNA       0.834 
     3807        1:?   1:lncRNA       0.834 
     3808        1:?   1:lncRNA       0.879 
     3809        1:?   1:lncRNA       0.904 
     3810        1:?   1:lncRNA       0.879 
     3811        1:?   1:lncRNA       0.904 
     3812        1:?   1:lncRNA       0.879 
     3813        1:?   1:lncRNA       0.879 
     3814        1:?   1:lncRNA       0.834 
     3815        1:?   1:lncRNA       0.879 
     3816        1:?   1:lncRNA       0.879 
     3817        1:?   1:lncRNA       0.904 
     3818        1:?   1:lncRNA       0.879 
     3819        1:?   1:lncRNA       0.879 
     3820        1:?   1:lncRNA       0.834 
     3821        1:?   1:lncRNA       0.879 
     3822        1:?   1:lncRNA       0.879 
     3823        1:?   1:lncRNA       0.834 
     3824        1:?   1:lncRNA       0.904 
     3825        1:?   1:lncRNA       0.879 
     3826        1:?   1:lncRNA       0.834 
     3827        1:?   1:lncRNA       0.879 
     3828        1:?   1:lncRNA       0.879 
     3829        1:?   1:lncRNA       0.904 
     3830        1:?   1:lncRNA       0.879 
     3831        1:?   1:lncRNA       0.834 
     3832        1:?   1:lncRNA       0.834 
     3833        1:?   1:lncRNA       0.904 
     3834        1:?   1:lncRNA       0.879 
     3835        1:?   1:lncRNA       0.879 
     3836        1:?   1:lncRNA       0.904 
     3837        1:?   1:lncRNA       0.834 
     3838        1:?   1:lncRNA       0.904 
     3839        1:?   1:lncRNA       0.834 
     3840        1:?   1:lncRNA       0.904 
     3841        1:?   1:lncRNA       0.879 
     3842        1:?   1:lncRNA       0.879 
     3843        1:?   1:lncRNA       0.879 
     3844        1:?   1:lncRNA       0.879 
     3845        1:?   1:lncRNA       0.879 
     3846        1:?   1:lncRNA       0.879 
     3847        1:?   1:lncRNA       0.904 
     3848        1:?   1:lncRNA       0.879 
     3849        1:?   1:lncRNA       0.904 
     3850        1:?   1:lncRNA       0.904 
     3851        1:?   1:lncRNA       0.904 
     3852        1:?   1:lncRNA       0.879 
     3853        1:?   1:lncRNA       0.879 
     3854        1:?   1:lncRNA       0.879 
     3855        1:?   1:lncRNA       0.879 
     3856        1:?   1:lncRNA       0.904 
     3857        1:?   1:lncRNA       0.904 
     3858        1:?   1:lncRNA       0.834 
     3859        1:?   1:lncRNA       0.879 
     3860        1:?   1:lncRNA       0.879 
     3861        1:?   1:lncRNA       0.879 
     3862        1:?   1:lncRNA       0.834 
     3863        1:?   1:lncRNA       0.904 
     3864        1:?   1:lncRNA       0.834 
     3865        1:?   1:lncRNA       0.904 
     3866        1:?   1:lncRNA       0.834 
     3867        1:?   1:lncRNA       0.904 
     3868        1:?   1:lncRNA       0.834 
     3869        1:?   1:lncRNA       0.904 
     3870        1:?   1:lncRNA       0.879 
     3871        1:?   1:lncRNA       0.834 
     3872        1:?   1:lncRNA       0.834 
     3873        1:?   1:lncRNA       0.879 
     3874        1:?   1:lncRNA       0.879 
     3875        1:?   1:lncRNA       0.879 
     3876        1:?   1:lncRNA       0.879 
     3877        1:?   1:lncRNA       0.904 
     3878        1:?   1:lncRNA       0.879 
     3879        1:?   1:lncRNA       0.834 
     3880        1:?   1:lncRNA       0.834 
     3881        1:?   1:lncRNA       0.879 
     3882        1:?   1:lncRNA       0.904 
     3883        1:?   1:lncRNA       0.879 
     3884        1:?   1:lncRNA       0.834 
     3885        1:?   1:lncRNA       0.879 
     3886        1:?   1:lncRNA       0.879 
     3887        1:?   1:lncRNA       0.904 
     3888        1:?   1:lncRNA       0.834 
     3889        1:?   1:lncRNA       0.879 
     3890        1:?   1:lncRNA       0.879 
     3891        1:?   1:lncRNA       0.879 
     3892        1:?   1:lncRNA       0.834 
     3893        1:?   1:lncRNA       0.834 
     3894        1:?   1:lncRNA       0.834 
     3895        1:?   1:lncRNA       0.904 
     3896        1:?   1:lncRNA       0.904 
     3897        1:?   1:lncRNA       0.879 
     3898        1:?   1:lncRNA       0.879 
     3899        1:?   1:lncRNA       0.904 
     3900        1:?   1:lncRNA       0.879 
     3901        1:?   1:lncRNA       0.904 
     3902        1:?   1:lncRNA       0.879 
     3903        1:?   1:lncRNA       0.904 
     3904        1:?   1:lncRNA       0.834 
     3905        1:?   1:lncRNA       0.879 
     3906        1:?   1:lncRNA       0.879 
     3907        1:?   1:lncRNA       0.904 
     3908        1:?   1:lncRNA       0.879 
     3909        1:?   1:lncRNA       0.879 
     3910        1:?   1:lncRNA       0.834 
     3911        1:?   1:lncRNA       0.879 
     3912        1:?   1:lncRNA       0.834 
     3913        1:?   1:lncRNA       0.904 
     3914        1:?   1:lncRNA       0.904 
     3915        1:?   1:lncRNA       0.834 
     3916        1:?   1:lncRNA       0.879 
     3917        1:?   1:lncRNA       0.834 
     3918        1:?   1:lncRNA       0.834 
     3919        1:?   1:lncRNA       0.834 
     3920        1:?   1:lncRNA       0.879 
     3921        1:?   1:lncRNA       0.879 
     3922        1:?   1:lncRNA       0.879 
     3923        1:?   1:lncRNA       0.834 
     3924        1:?   1:lncRNA       0.879 
     3925        1:?   1:lncRNA       0.904 
     3926        1:?   1:lncRNA       0.834 
     3927        1:?   1:lncRNA       0.904 
     3928        1:?   1:lncRNA       0.834 
     3929        1:?   1:lncRNA       0.879 
     3930        1:?   1:lncRNA       0.834 
     3931        1:?   1:lncRNA       0.904 
     3932        1:?   1:lncRNA       0.879 
     3933        1:?   1:lncRNA       0.879 
     3934        1:?   1:lncRNA       0.834 
     3935        1:?   1:lncRNA       0.879 
     3936        1:?   1:lncRNA       0.904 
     3937        1:?   1:lncRNA       0.879 
     3938        1:?   1:lncRNA       0.834 
     3939        1:?   1:lncRNA       0.834 
     3940        1:?   1:lncRNA       0.879 
     3941        1:?   1:lncRNA       0.879 
     3942        1:?   1:lncRNA       0.904 
     3943        1:?   1:lncRNA       0.834 
     3944        1:?   1:lncRNA       0.879 
     3945        1:?   1:lncRNA       0.904 
     3946        1:?   1:lncRNA       0.834 
     3947        1:?   1:lncRNA       0.834 
     3948        1:?   1:lncRNA       0.879 
     3949        1:?   1:lncRNA       0.834 
     3950        1:?   1:lncRNA       0.904 
     3951        1:?   1:lncRNA       0.879 
     3952        1:?   1:lncRNA       0.834 
     3953        1:?   1:lncRNA       0.879 
     3954        1:?   1:lncRNA       0.904 
     3955        1:?   1:lncRNA       0.879 
     3956        1:?   1:lncRNA       0.834 
     3957        1:?   1:lncRNA       0.879 
     3958        1:?   1:lncRNA       0.879 
     3959        1:?   1:lncRNA       0.904 
     3960        1:?   1:lncRNA       0.904 
     3961        1:?   1:lncRNA       0.879 
     3962        1:?   1:lncRNA       0.834 
     3963        1:?   1:lncRNA       0.879 
     3964        1:?   1:lncRNA       0.834 
     3965        1:?   1:lncRNA       0.904 
     3966        1:?   1:lncRNA       0.904 
     3967        1:?   1:lncRNA       0.879 
     3968        1:?   1:lncRNA       0.879 
     3969        1:?   1:lncRNA       0.834 
     3970        1:?   1:lncRNA       0.879 
     3971        1:?   1:lncRNA       0.834 
     3972        1:?   1:lncRNA       0.879 
     3973        1:?   1:lncRNA       0.879 
     3974        1:?   1:lncRNA       0.879 
     3975        1:?   1:lncRNA       0.904 
     3976        1:?   1:lncRNA       0.879 
     3977        1:?   1:lncRNA       0.879 
     3978        1:?   1:lncRNA       0.904 
     3979        1:?   1:lncRNA       0.879 
     3980        1:?   1:lncRNA       0.904 
     3981        1:?   1:lncRNA       0.834 
     3982        1:?   1:lncRNA       0.834 
     3983        1:?   1:lncRNA       0.834 
     3984        1:?   1:lncRNA       0.834 
     3985        1:?   1:lncRNA       0.834 
     3986        1:?   1:lncRNA       0.879 
     3987        1:?   1:lncRNA       0.834 
     3988        1:?   1:lncRNA       0.834 
     3989        1:?   1:lncRNA       0.904 
     3990        1:?   1:lncRNA       0.834 
     3991        1:?   1:lncRNA       0.834 
     3992        1:?   1:lncRNA       0.879 
     3993        1:?   1:lncRNA       0.904 
     3994        1:?   1:lncRNA       0.834 
     3995        1:?   1:lncRNA       0.904 
     3996        1:?   1:lncRNA       0.834 
     3997        1:?   1:lncRNA       0.834 
     3998        1:?   1:lncRNA       0.834 
     3999        1:?   1:lncRNA       0.879 
     4000        1:?   1:lncRNA       0.879 
     4001        1:?   1:lncRNA       0.879 
     4002        1:?   1:lncRNA       0.834 
     4003        1:?   1:lncRNA       0.879 
     4004        1:?   1:lncRNA       0.834 
     4005        1:?   1:lncRNA       0.879 
     4006        1:?   1:lncRNA       0.904 
     4007        1:?   1:lncRNA       0.879 
     4008        1:?   1:lncRNA       0.879 
     4009        1:?   1:lncRNA       0.904 
     4010        1:?   1:lncRNA       0.834 
     4011        1:?   1:lncRNA       0.904 
     4012        1:?   1:lncRNA       0.834 
     4013        1:?   1:lncRNA       0.879 
     4014        1:?   1:lncRNA       0.904 
     4015        1:?   1:lncRNA       0.879 
     4016        1:?   1:lncRNA       0.834 
     4017        1:?   1:lncRNA       0.879 
     4018        1:?   1:lncRNA       0.834 
     4019        1:?   1:lncRNA       0.879 
     4020        1:?   1:lncRNA       0.904 
     4021        1:?   1:lncRNA       0.904 
     4022        1:?   1:lncRNA       0.904 
     4023        1:?   1:lncRNA       0.904 
     4024        1:?   1:lncRNA       0.879 
     4025        1:?   1:lncRNA       0.904 
     4026        1:?   1:lncRNA       0.879 
     4027        1:?   1:lncRNA       0.904 
     4028        1:?   1:lncRNA       0.904 
     4029        1:?   1:lncRNA       0.834 
     4030        1:?   1:lncRNA       0.879 
     4031        1:?   1:lncRNA       0.834 
     4032        1:?   1:lncRNA       0.904 
     4033        1:?   1:lncRNA       0.904 
     4034        1:?   1:lncRNA       0.879 
     4035        1:?   1:lncRNA       0.879 
     4036        1:?   1:lncRNA       0.879 
     4037        1:?   1:lncRNA       0.834 
     4038        1:?   1:lncRNA       0.834 
     4039        1:?   1:lncRNA       0.879 
     4040        1:?   1:lncRNA       0.904 
     4041        1:?   1:lncRNA       0.879 
     4042        1:?   1:lncRNA       0.879 
     4043        1:?   1:lncRNA       0.904 
     4044        1:?   1:lncRNA       0.904 
     4045        1:?   1:lncRNA       0.834 
     4046        1:?   1:lncRNA       0.879 
     4047        1:?   1:lncRNA       0.834 
     4048        1:?   1:lncRNA       0.879 
     4049        1:?   1:lncRNA       0.879 
     4050        1:?   1:lncRNA       0.834 
     4051        1:?   1:lncRNA       0.834 
     4052        1:?   1:lncRNA       0.879 
     4053        1:?   1:lncRNA       0.904 
     4054        1:?   1:lncRNA       0.904 
     4055        1:?   1:lncRNA       0.834 
     4056        1:?   1:lncRNA       0.879 
     4057        1:?   1:lncRNA       0.904 
     4058        1:?   1:lncRNA       0.879 
     4059        1:?   1:lncRNA       0.904 
     4060        1:?   1:lncRNA       0.879 
     4061        1:?   1:lncRNA       0.904 
     4062        1:?   1:lncRNA       0.834 
     4063        1:?   1:lncRNA       0.879 
     4064        1:?   1:lncRNA       0.879 
     4065        1:?   1:lncRNA       0.879 
     4066        1:?   1:lncRNA       0.904 
     4067        1:?   1:lncRNA       0.904 
     4068        1:?   1:lncRNA       0.904 
     4069        1:?   1:lncRNA       0.904 
     4070        1:?   1:lncRNA       0.904 
     4071        1:?   1:lncRNA       0.904 
     4072        1:?   1:lncRNA       0.904 
     4073        1:?   1:lncRNA       0.904 
     4074        1:?   1:lncRNA       0.879 
     4075        1:?   1:lncRNA       0.904 
     4076        1:?   1:lncRNA       0.904 
     4077        1:?   1:lncRNA       0.879 
     4078        1:?   1:lncRNA       0.879 
     4079        1:?   1:lncRNA       0.834 
     4080        1:?   1:lncRNA       0.834 
     4081        1:?   1:lncRNA       0.904 
     4082        1:?   1:lncRNA       0.904 
     4083        1:?   1:lncRNA       0.904 
     4084        1:?   1:lncRNA       0.904 
     4085        1:?   1:lncRNA       0.834 
